Date,Open,High,Low,Close,Volume
2010-09-24,166.65,167.82,163.25,164.1,70095466
2010-09-25,169.45,170.8,166.69,168.96,88206324
2010-09-26,169.17,169.69,168.87,169.33,84379326
2010-09-27,166.44,170.55,166.27,169.63,83160804
2010-09-28,172.3,172.61,168.7,169.56,108357537
2010-09-29,169.09,169.41,169.02,169.09,139409175
2010-09-30,165.7,165.76,160.3,164.96,145127933
2010-10-01,169.28,171.14,168.8,170.47,185651494
2010-10-02,170.22,173.39,169.93,172.68,101835040
2010-10-03,180.82,181.29,169.08,178.36,151202975
2010-10-04,172.38,173.92,171.93,172.74,178682070
2010-10-05,179.24,180.71,175.81,176.46,120140445
2010-10-06,172.97,173.7,169.41,169.87,120810166
2010-10-07,167.72,171.25,165.62,168.75,150476826
2010-10-08,164.72,164.95,156.69,164.1,174881994
2010-10-09,165.63,166.12,159.5,163.15,156747661
2010-10-10,166.31,171.42,165.09,169.1,118135225
2010-10-11,171.54,172.01,163.51,167.5,127958183
2010-10-12,174.63,181.31,173.06,176.04,186316408
2010-10-13,179.18,180.18,178.74,179.19,73354544
2010-10-14,184.78,187.45,179.12,181.37,163809553
2010-10-15,185.05,186.03,176.21,181.97,122615509
2010-10-16,181.66,181.71,181.48,181.48,92241338
2010-10-17,181.06,182.47,179.18,181.71,95632518
2010-10-18,171.38,175.22,169.96,174.26,145650403
2010-10-19,177.66,180.38,176.65,178.22,79541981
2010-10-20,177.65,181.07,176.88,180.8,101107291
2010-10-21,178.6,191.07,174.71,179.85,135764002
2010-10-22,179.7,180.15,172.13,180.09,51909633
2010-10-23,189.84,191.2,186.05,188.28,120034825
2010-10-24,185.35,192.29,185.32,191.63,132815078
2010-10-25,197.36,198.51,194.53,198.29,168289537
2010-10-26,190.03,193.32,189.97,193.05,159245962
2010-10-27,188.03,192.02,186.73,188.02,141021956
2010-10-28,184.11,187.86,180.64,184.88,146051895
2010-10-29,180.22,182.69,179.7,179.79,124556237
2010-10-30,182.81,184.44,177.95,179.16,137214312
2010-10-31,176.47,176.65,176.16,176.6,100445705
2010-11-01,172.91,176.15,162.74,173.73,160764878
2010-11-02,179.57,183.68,178.25,179.58,183161794
2010-11-03,173.06,182.96,170.25,178.32,89251339
2010-11-04,181.12,182.18,178.65,179.3,103843824
2010-11-05,182.26,182.92,180.45,180.53,137020513
2010-11-06,181.64,185.41,181.52,184.4,63696630
2010-11-07,182.94,183.42,179.67,182.74,66444996
2010-11-08,182.6,184.65,181.42,182.79,97405155
2010-11-09,183.96,188.51,181.3,185.96,130985071
2010-11-10,178.37,178.72,178.0,178.02,185037231
2010-11-11,176.28,176.33,172.02,176.14,142195507
2010-11-12,177.98,182.09,171.98,177.06,58529762
2010-11-13,173.96,175.5,172.3,173.05,130103406
2010-11-14,173.9,176.38,171.33,172.67,136776296
2010-11-15,173.14,174.53,171.1,172.02,137423400
2010-11-16,173.74,181.72,168.69,174.01,133436712
2010-11-17,177.65,178.17,168.43,171.08,129993790
2010-11-18,163.94,167.23,163.72,166.09,83267346
2010-11-19,156.77,165.23,155.88,161.16,101374858
2010-11-20,161.54,166.12,159.71,160.39,79256208
2010-11-21,157.38,157.77,156.71,157.26,141995992
2010-11-22,156.97,158.49,156.96,157.35,56450940
2010-11-23,162.45,163.87,161.17,162.67,92512280
2010-11-24,164.85,167.89,158.7,160.43,71096141
2010-11-25,172.41,175.03,167.34,168.97,117912087
2010-11-26,164.82,171.02,161.31,167.61,115688205
2010-11-27,165.12,167.52,163.21,166.7,68806193
2010-11-28,173.17,173.42,167.93,168.5,85643100
2010-11-29,172.93,175.9,168.55,171.22,130989569
2010-11-30,176.01,176.15,173.15,173.84,80080221
2010-12-01,180.38,180.66,174.44,176.42,103383652
2010-12-02,181.1,181.86,179.2,179.72,175570174
2010-12-03,184.2,195.37,180.6,184.9,183984249
2010-12-04,180.83,183.68,180.74,183.28,159644051
2010-12-05,176.65,177.98,175.98,176.76,146263813
2010-12-06,177.75,182.07,176.96,178.99,97707802
2010-12-07,177.96,178.6,175.92,176.27,61406182
2010-12-08,173.24,179.71,170.82,179.15,111584236
2010-12-09,182.67,185.6,176.03,182.71,95306430
2010-12-10,192.15,199.98,184.78,192.01,174051973
2010-12-11,191.79,194.59,191.78,193.81,143563661
2010-12-12,198.12,206.09,191.5,197.83,169721435
2010-12-13,202.33,202.86,199.95,200.52,73709197
2010-12-14,195.6,195.73,194.66,195.08,149045310
2010-12-15,197.32,200.48,196.36,196.94,117760633
2010-12-16,198.14,199.66,187.11,197.02,87591542
2010-12-17,201.99,205.27,198.11,199.27,85403764
2010-12-18,199.18,200.76,196.8,198.2,96525499
2010-12-19,192.55,194.86,189.46,193.17,74498680
2010-12-20,195.18,196.08,195.01,195.46,62106530
2010-12-21,195.96,196.62,194.72,195.3,119372564
2010-12-22,195.79,199.04,192.95,197.42,57189202
2010-12-23,192.04,194.29,191.83,193.59,63683502
2010-12-24,199.0,200.83,198.64,200.11,188929022
2010-12-25,204.09,204.41,203.78,204.25,148597095
2010-12-26,197.09,199.38,192.98,197.62,79478634
2010-12-27,198.23,198.27,195.07,197.78,78195281
2010-12-28,198.23,200.35,190.51,196.09,60466660
2010-12-29,202.9,215.37,199.18,202.91,190087995
2010-12-30,199.96,204.18,198.27,203.07,124305338
2010-12-31,203.04,206.16,198.65,202.86,53217223
2011-01-01,202.51,203.86,200.04,203.74,138229449
2011-01-02,201.19,201.21,199.23,199.86,171070636
2011-01-03,200.83,202.33,190.76,197.8,89235071
2011-01-04,194.95,196.63,191.1,194.36,161882189
2011-01-05,195.48,196.06,189.02,193.26,92003154
2011-01-06,198.97,200.82,191.58,193.05,111206104
2011-01-07,193.03,195.04,192.97,194.1,140442431
2011-01-08,189.73,199.12,188.68,195.62,109870293
2011-01-09,197.45,197.59,189.24,194.9,123501243
2011-01-10,197.18,198.92,194.0,197.82,68909056
2011-01-11,202.36,203.31,195.42,195.79,129891051
2011-01-12,202.06,205.08,198.66,201.77,187828388
2011-01-13,195.98,198.74,192.2,196.76,107822632
2011-01-14,202.04,205.4,200.57,202.58,152627363
2011-01-15,210.89,214.0,206.57,209.17,117761541
2011-01-16,214.45,215.19,209.78,210.99,88134220
2011-01-17,215.41,215.81,210.69,213.55,63758731
2011-01-18,213.12,213.17,211.84,212.81,78021978
2011-01-19,207.14,209.04,204.77,207.44,110132279
2011-01-20,218.48,219.2,210.75,212.83,155750638
2011-01-21,216.89,221.59,216.38,219.36,172587088
2011-01-22,215.33,216.45,214.62,215.41,121077066
2011-01-23,218.08,224.33,214.09,216.06,99157826
2011-01-24,221.37,222.47,211.41,218.98,161511138
2011-01-25,214.25,216.17,208.32,212.81,147347110
2011-01-26,217.26,219.0,210.83,212.95,126785720
2011-01-27,215.05,217.98,211.62,214.26,117977773
2011-01-28,220.18,220.73,215.41,218.15,150379294
2011-01-29,213.16,216.34,212.11,213.53,66882120
2011-01-30,210.27,214.6,209.14,211.9,125987238
2011-01-31,215.83,215.83,214.94,215.48,87766099
2011-02-01,222.31,224.53,220.9,222.2,107764713
2011-02-02,213.77,215.64,210.98,211.19,114403890
2011-02-03,214.9,214.92,209.56,213.2,70638218
2011-02-04,220.15,231.07,210.95,215.68,163887790
2011-02-05,203.84,214.38,202.07,208.48,197307302
2011-02-06,213.46,213.99,211.99,213.78,66084507
2011-02-07,218.9,225.59,213.92,218.82,62828926
2011-02-08,222.91,230.11,221.36,227.07,71632905
2011-02-09,221.43,225.05,220.62,223.38,140056974
2011-02-10,225.96,228.41,219.05,223.78,73523907
2011-02-11,224.16,226.62,216.81,220.86,122844269
2011-02-12,218.15,219.89,218.06,219.83,104173697
2011-02-13,220.68,222.96,219.66,221.87,63422463
2011-02-14,217.96,221.82,213.28,221.43,51916653
2011-02-15,220.09,223.64,217.88,220.64,126874641
2011-02-16,221.23,228.06,214.93,224.54,123979559
2011-02-17,225.77,226.01,219.31,221.83,166025262
2011-02-18,211.81,216.32,210.96,214.87,100729481
2011-02-19,210.95,215.44,208.88,214.35,87718727
2011-02-20,219.75,224.04,213.93,218.03,165971618
2011-02-21,218.46,219.38,206.17,211.33,148605578
2011-02-22,207.95,212.95,205.36,211.11,81544231
2011-02-23,205.78,207.74,204.39,207.23,104716284
2011-02-24,204.67,207.16,198.64,202.87,95853692
2011-02-25,206.7,216.6,196.95,207.48,174099273
2011-02-26,208.14,211.34,204.57,210.1,161941418
2011-02-27,219.22,220.97,211.5,218.81,178248867
2011-02-28,224.23,225.59,214.61,219.45,140787763
2011-03-01,222.5,222.66,219.72,220.2,128203303
2011-03-02,220.93,222.65,217.02,220.88,106366968
2011-03-03,223.0,231.13,222.88,225.45,64097270
2011-03-04,217.99,220.57,216.46,219.86,79928519
2011-03-05,227.72,228.68,222.22,224.95,108227125
2011-03-06,220.65,233.87,216.05,224.11,92982471
2011-03-07,227.52,231.92,223.84,225.53,128681633
2011-03-08,221.71,224.15,218.92,222.7,76646650
2011-03-09,219.36,220.06,219.26,219.95,141356537
2011-03-10,227.87,228.29,211.97,218.82,123373843
2011-03-11,215.43,219.54,213.41,218.38,106944487
2011-03-12,218.02,219.05,216.74,218.93,114623309
2011-03-13,219.0,223.32,217.18,219.24,149329195
2011-03-14,219.43,220.25,217.79,219.51,83824390
2011-03-15,226.8,229.73,217.68,218.46,85354163
2011-03-16,217.26,218.87,201.11,213.55,163535714
2011-03-17,216.35,223.43,198.42,215.85,73410589
2011-03-18,214.6,217.89,213.07,216.58,123583087
2011-03-19,216.64,225.67,216.26,221.91,85777289
2011-03-20,219.33,225.64,216.63,224.51,109391541
2011-03-21,229.0,234.86,224.24,227.26,88554012
2011-03-22,232.48,232.93,225.48,228.2,102226919
2011-03-23,216.51,217.25,216.34,216.65,122591811
2011-03-24,209.36,211.85,209.34,210.12,79932028
2011-03-25,210.76,211.99,209.64,209.74,103824943
2011-03-26,205.05,208.18,203.55,205.22,150863347
2011-03-27,204.73,207.51,203.98,204.03,129190293
2011-03-28,202.56,204.81,202.11,203.03,133069812
2011-03-29,202.67,207.75,196.87,207.03,95206862
2011-03-30,203.76,203.89,200.57,202.53,95534683
2011-03-31,207.23,208.35,206.77,207.03,158888076
2011-04-01,204.15,206.68,203.23,205.45,90984626
2011-04-02,208.63,208.75,206.76,207.4,125961884
2011-04-03,212.82,215.6,210.2,211.25,75540595
2011-04-04,209.8,219.23,206.48,212.78,89300253
2011-04-05,201.89,205.37,200.42,205.26,201773553
2011-04-06,208.84,208.89,205.86,206.77,99402747
2011-04-07,216.57,220.81,208.89,212.09,74648574
2011-04-08,219.81,222.77,214.82,219.46,124351840
2011-04-09,221.26,221.48,219.74,220.46,55542165
2011-04-10,220.71,225.66,219.14,219.63,98630440
2011-04-11,215.37,219.72,214.85,216.45,148437733
2011-04-12,211.45,215.7,209.68,211.03,79442878
2011-04-13,211.64,220.3,208.0,209.35,99012388
2011-04-14,208.85,211.3,199.7,208.29,61266368
2011-04-15,205.78,211.27,203.86,207.31,103156095
2011-04-16,207.53,212.04,204.04,211.1,98733128
2011-04-17,203.49,204.37,203.12,204.22,164368170
2011-04-18,205.41,209.21,189.26,200.9,108455320
2011-04-19,201.92,205.08,193.92,201.75,66274154
2011-04-20,201.11,203.28,200.75,202.32,63284230
2011-04-21,201.43,209.77,200.75,205.45,170676760
2011-04-22,209.94,216.87,205.76,214.21,212089829
2011-04-23,211.94,212.91,205.2,211.02,143107541
2011-04-24,207.45,208.35,207.08,207.45,150117981
2011-04-25,203.73,204.44,203.54,204.08,99370799
2011-04-26,209.99,214.12,199.8,206.94,100318901
2011-04-27,211.96,212.69,211.35,212.31,147141031
2011-04-28,215.16,216.22,209.55,210.04,139114297
2011-04-29,204.46,218.99,204.16,207.75,165629196
2011-04-30,212.99,213.16,209.38,210.85,115188025
2011-05-01,208.91,209.02,208.08,208.97,84191942
2011-05-02,208.75,209.22,206.26,207.16,127929782
2011-05-03,204.62,208.27,201.07,205.82,146161588
2011-05-04,210.55,214.44,205.74,207.83,103977178
2011-05-05,205.38,206.17,205.34,206.03,126020666
2011-05-06,205.44,208.92,204.43,205.8,89463478
2011-05-07,207.89,207.97,203.46,204.62,124212202
2011-05-08,200.45,206.6,199.34,204.51,132514497
2011-05-09,203.38,205.59,202.68,204.49,75333435
2011-05-10,198.14,198.43,192.46,197.02,85287922
2011-05-11,194.77,202.37,193.67,196.99,127718986
2011-05-12,200.17,201.05,198.39,198.91,134399174
2011-05-13,201.77,202.84,191.42,198.81,105213092
2011-05-14,200.85,203.18,198.08,198.82,56729358
2011-05-15,204.32,204.76,199.52,203.28,93307147
2011-05-16,197.78,198.87,196.46,197.33,174874832
2011-05-17,193.97,196.45,193.89,195.0,164990231
2011-05-18,192.96,203.14,192.39,195.12,65384720
2011-05-19,197.89,199.16,188.12,195.56,75100732
2011-05-20,192.33,192.57,191.55,192.4,155418986
2011-05-21,186.01,186.04,185.36,185.91,181358759
2011-05-22,185.89,194.24,182.04,188.91,79074985
2011-05-23,189.87,190.32,185.15,188.88,118280570
2011-05-24,191.78,191.78,189.24,191.07,76062349
2011-05-25,189.98,192.71,187.76,192.65,105349600
2011-05-26,199.67,199.91,193.11,196.31,97018454
2011-05-27,194.8,203.03,194.51,198.67,153082726
2011-05-28,203.9,207.18,194.56,202.02,161627749
2011-05-29,192.03,197.64,189.34,197.38,108484270
2011-05-30,200.86,203.4,200.81,202.35,89427704
2011-05-31,217.24,217.33,215.8,216.0,177304117
2011-06-01,224.71,225.35,216.82,218.9,158826188
